4398887	0.01039091	0.759932	0.005288571	-0.1711591	0.6528726	-0.2078005
4398898	0.01039831	0.759932	0.005278379	-0.1711567	0.6528643	-0.2078025
4398909	0.01042642	0.759932	0.00527072	-0.1711536	0.6528538	-0.207805
4398921	0.01042861	0.759932	0.005272433	-0.171147	0.6528313	-0.2078105
4398932	0.01043291	0.759932	0.005265847	-0.1711485	0.6528364	-0.2078092
4398943	0.01044005	0.759932	0.005258843	-0.1711484	0.652836	-0.2078093
4398954	0.01043993	0.759932	0.005263373	-0.1711434	0.652819	-0.2078134
4398974	0.01044733	0.759932	0.005262867	-0.1711456	0.6528263	-0.2078116
4398987	0.01042594	0.759932	0.005289227	-0.1711432	0.6528184	-0.2078136
4398999	0.01041739	0.759932	0.005299866	-0.1711454	0.6528259	-0.2078117
4399010	0.01040224	0.759932	0.005310386	-0.1711469	0.6528308	-0.2078106
4399021	0.01040348	0.759932	0.005312413	-0.1711477	0.6528336	-0.2078099
4399032	0.01040776	0.759932	0.005316526	-0.1711435	0.6528194	-0.2078133
4399043	0.01042154	0.759932	0.005311683	-0.1711436	0.6528195	-0.2078133
4399054	0.01041463	0.759932	0.00530684	-0.1711391	0.6528043	-0.207817
4399065	0.01042297	0.759932	0.005294174	-0.1711419	0.6528139	-0.2078147
4399076	0.01043478	0.759932	0.005289882	-0.171141	0.6528106	-0.2078154
4399087	0.01041857	0.759932	0.005295143	-0.1711413	0.6528116	-0.2078152
4399098	0.01041822	0.759932	0.005295724	-0.1711474	0.6528327	-0.2078101
4399110	0.01040468	0.759932	0.005304515	-0.1711496	0.65284	-0.2078083
4399130	0.01040867	0.759932	0.005313247	-0.1711506	0.6528436	-0.2078075
4399143	0.01036967	0.759932	0.005346611	-0.171151	0.6528448	-0.2078072
4399154	0.01037936	0.759932	0.005360812	-0.1711479	0.6528344	-0.2078097
4399165	0.01038001	0.759932	0.005369291	-0.1711463	0.6528288	-0.207811
4399177	0.01038759	0.759932	0.005364105	-0.1711528	0.652851	-0.2078057
4399187	0.01036338	0.759932	0.005372986	-0.1711483	0.6528357	-0.2078094
4399198	0.01036944	0.759932	0.005373731	-0.1711485	0.6528364	-0.2078092
4399210	0.01037192	0.759932	0.005374968	-0.1711473	0.6528322	-0.2078102
4399220	0.0103672	0.759932	0.005376667	-0.1711473	0.6528323	-0.2078102
4399232	0.0103902	0.759932	0.005380571	-0.1711418	0.6528135	-0.2078147
4399243	0.01035541	0.759932	0.005386069	-0.1711421	0.6528144	-0.2078145
4399254	0.01036478	0.759932	0.005383372	-0.1711393	0.6528049	-0.2078168
4399265	0.01036008	0.759932	0.00537993	-0.1711426	0.6528162	-0.2078141
4399286	0.01035123	0.759932	0.005384952	-0.1711372	0.6527977	-0.2078186
4399298	0.01035879	0.759932	0.005379722	-0.1711328	0.6527829	-0.2078221
4399310	0.01036582	0.759932	0.005378604	-0.1711314	0.6527782	-0.2078233
4399321	0.01035319	0.759932	0.005385444	-0.1711294	0.6527713	-0.2078249
4399332	0.01033749	0.759932	0.005396783	-0.171125	0.6527562	-0.2078286
4399343	0.01032433	0.759932	0.005395219	-0.1711255	0.6527581	-0.2078281
4399354	0.01033074	0.759932	0.005394697	-0.1711219	0.6527457	-0.2078311
4399365	0.0103307	0.759932	0.005394787	-0.1711209	0.6527423	-0.207832
4399376	0.01031433	0.759932	0.005404457	-0.1711205	0.6527408	-0.2078323
4399387	0.01032551	0.759932	0.005411342	-0.1711184	0.6527339	-0.207834
4399398	0.01030829	0.759932	0.005437434	-0.1711136	0.6527174	-0.207838
4399409	0.01031273	0.759932	0.005454764	-0.17111	0.6527053	-0.2078409
4399421	0.01029526	0.759932	0.00548096	-0.1711048	0.6526874	-0.2078452
4399441	0.01027197	0.759932	0.005504847	-0.1711005	0.652673	-0.2078487
4399453	0.01026998	0.759932	0.005517304	-0.1710982	0.6526651	-0.2078506
4399466	0.01027072	0.759932	0.005513981	-0.1710975	0.6526626	-0.2078512
4399477	0.01026585	0.759932	0.005498916	-0.1710948	0.6526534	-0.2078535
4399488	0.01028869	0.759932	0.005482435	-0.1710878	0.6526296	-0.2078592
4399499	0.01031572	0.759932	0.005465373	-0.1710831	0.6526136	-0.207863
4399510	0.01034037	0.759932	0.005448908	-0.1710788	0.6525988	-0.2078666
4399521	0.01035139	0.759932	0.005439982	-0.1710789	0.6525993	-0.2078665
4399532	0.01033179	0.759932	0.005444333	-0.1710806	0.6526049	-0.2078652
4399543	0.01034226	0.759932	0.00544697	-0.1710797	0.652602	-0.2078658
4399554	0.01032625	0.759932	0.005466044	-0.1710795	0.6526012	-0.2078661
4399565	0.01030014	0.759932	0.005485862	-0.1710809	0.6526061	-0.2078649
4399576	0.01029424	0.759932	0.005502269	-0.1710798	0.6526023	-0.2078657
4399596	0.01027905	0.759932	0.005515724	-0.1710804	0.6526043	-0.2078653
4399610	0.01028462	0.759932	0.00552547	-0.1710773	0.6525939	-0.2078678
4399621	0.01026982	0.759932	0.005525798	-0.1710762	0.65259	-0.2078687
4399633	0.01028024	0.759932	0.005517662	-0.1710745	0.6525843	-0.2078701
4399643	0.01027802	0.759932	0.005511105	-0.1710747	0.6525849	-0.20787
4399654	0.01028695	0.759932	0.005504966	-0.1710701	0.6525694	-0.2078737
4399665	0.01026515	0.759932	0.005504817	-0.1710696	0.6525674	-0.2078742
4399677	0.01027437	0.759932	0.005502582	-0.1710662	0.6525561	-0.207877
4399687	0.01025234	0.759932	0.005512923	-0.1710665	0.652557	-0.2078767
4399699	0.01023512	0.759932	0.005524248	-0.1710667	0.6525577	-0.2078766
4399710	0.01021979	0.759932	0.005534396	-0.1710686	0.6525642	-0.207875
4399720	0.01018554	0.759932	0.005554199	-0.1710706	0.652571	-0.2078733
4399732	0.01018373	0.759932	0.005566567	-0.1710705	0.6525707	-0.2078734
4399752	0.01017613	0.759932	0.005574688	-0.1710697	0.6525677	-0.2078741
4399765	0.01018345	0.759932	0.005580842	-0.1710651	0.6525523	-0.2078779
4399777	0.01019737	0.759932	0.005579486	-0.1710631	0.6525455	-0.2078795
4399788	0.01022124	0.759932	0.005576894	-0.1710606	0.6525369	-0.2078816
4399799	0.01024015	0.759932	0.005575344	-0.1710568	0.6525238	-0.2078847
4399810	0.01026429	0.759932	0.005569488	-0.1710553	0.6525189	-0.207886
4399821	0.01025566	0.759932	0.005576938	-0.1710523	0.6525085	-0.2078884
4399832	0.01027235	0.759932	0.005581468	-0.1710488	0.6524965	-0.2078913
4399844	0.01027394	0.759932	0.005587131	-0.1710485	0.6524956	-0.2078916
4399854	0.01025668	0.759932	0.005598173	-0.1710473	0.6524915	-0.2078926
4399865	0.01026276	0.759932	0.005602106	-0.1710444	0.6524817	-0.2078949
4399877	0.01024994	0.759932	0.005606815	-0.1710465	0.6524888	-0.2078932
4399887	0.01024759	0.759932	0.005606636	-0.1710498	0.6525	-0.2078905
4399907	0.01023676	0.759932	0.005609602	-0.17105	0.6525008	-0.2078903
4399921	0.01023815	0.759932	0.005611882	-0.171048	0.6524938	-0.207892
4399932	0.01025328	0.759932	0.005605966	-0.1710443	0.6524814	-0.207895
4399944	0.01027435	0.759932	0.005596012	-0.171042	0.6524734	-0.2078969
4399954	0.01027581	0.759932	0.005587682	-0.1710415	0.6524717	-0.2078973
4399966	0.01029336	0.759932	0.005580232	-0.171039	0.6524632	-0.2078994
4399977	0.01029447	0.759932	0.005574301	-0.1710359	0.6524528	-0.2079019
4399987	0.010297	0.759932	0.005569458	-0.1710338	0.6524456	-0.2079036
4399999	0.01029846	0.759932	0.005563796	-0.1710342	0.652447	-0.2079033
4400010	0.01028178	0.759932	0.005570844	-0.1710336	0.652445	-0.2079038
4400021	0.0102986	0.759932	0.005572096	-0.1710306	0.6524346	-0.2079063
4400032	0.01029854	0.759932	0.005580187	-0.1710284	0.652427	-0.2079081
4400043	0.01028793	0.759932	0.005590126	-0.1710267	0.6524213	-0.2079095
4400063	0.01029067	0.759932	0.005597085	-0.1710272	0.6524232	-0.207909
4400076	0.01027284	0.759932	0.005633339	-0.1710274	0.6524237	-0.2079089
4400088	0.01023705	0.759932	0.005662456	-0.1710303	0.6524336	-0.2079065
4400100	0.0102188	0.759932	0.005687699	-0.1710294	0.6524307	-0.2079072
4400110	0.01017972	0.759932	0.005714849	-0.1710297	0.6524314	-0.2079071
4400121	0.010171	0.759932	0.005728856	-0.1710269	0.6524219	-0.2079093
4400132	0.01017855	0.759932	0.005733266	-0.1710215	0.6524037	-0.2079137
4400143	0.01016684	0.759932	0.005731016	-0.1710208	0.6524011	-0.2079144
4400154	0.01018668	0.759932	0.005720317	-0.1710194	0.6523964	-0.2079155
4400166	0.01019596	0.759932	0.005703256	-0.1710211	0.6524023	-0.2079141
4400177	0.01022062	0.759932	0.00568071	-0.1710194	0.6523966	-0.2079155
4400187	0.01023796	0.759932	0.005653709	-0.1710223	0.6524062	-0.2079131
4400199	0.01026212	0.759932	0.005624264	-0.1710219	0.6524051	-0.2079134
4400219	0.01028949	0.759932	0.005594611	-0.1710235	0.6524106	-0.2079121
4400232	0.01031035	0.759932	0.005554676	-0.1710265	0.6524205	-0.2079097
4400244	0.01029128	0.759932	0.005553424	-0.1710321	0.6524397	-0.2079051
4400254	0.01029836	0.759932	0.005560443	-0.171031	0.6524359	-0.2079059
4400265	0.01029167	0.759932	0.00557059	-0.1710356	0.6524516	-0.2079022
4400277	0.01028866	0.759932	0.005584523	-0.1710394	0.6524646	-0.207899
4400287	0.01028499	0.759932	0.005598709	-0.1710439	0.6524799	-0.2078954
4400299	0.01037575	0.759932	0.005692691	-0.1709973	0.6523212	-0.2079336
4400310	0.01030349	0.759932	0.005711019	-0.1710184	0.6523931	-0.2079163
4400321	0.0106853	0.759932	0.005949751	-0.1708229	0.651727	-0.2080769
4400332	0.0108979	0.759932	0.006203219	-0.1706799	0.6512395	-0.2081943
4400343	0.01099136	0.759932	0.006246328	-0.1706214	0.6510403	-0.2082422
4400354	0.01091017	0.759932	0.00622946	-0.1706477	0.6511298	-0.2082207
4400374	0.01102493	0.759932	0.00631319	-0.170589	0.6509297	-0.2082688
4400387	0.01111734	0.759932	0.006447449	-0.1705081	0.6506541	-0.208335
4400400	0.01102537	0.759932	0.006453365	-0.1705259	0.6507147	-0.2083204
4400410	0.01099693	0.759932	0.006470054	-0.1705268	0.6507179	-0.2083197
4400421	0.01099234	0.759932	0.006471425	-0.1705238	0.6507075	-0.2083222
4400432	0.01094618	0.759932	0.006473944	-0.1705239	0.6507078	-0.2083221
4400444	0.01093552	0.759932	0.006469727	-0.170523	0.6507047	-0.2083228
4400454	0.01091618	0.759932	0.006479874	-0.1705251	0.650712	-0.2083211
4400466	0.01091542	0.759932	0.006488919	-0.1705279	0.6507214	-0.2083188
4400477	0.01089926	0.759932	0.006481975	-0.1705288	0.6507247	-0.208318
4400487	0.01088402	0.759932	0.006476566	-0.1705303	0.6507295	-0.2083168
4400499	0.01090495	0.759932	0.006478876	-0.1705275	0.6507202	-0.2083191
4400510	0.01090726	0.759932	0.006472081	-0.1705201	0.650695	-0.2083252
4400531	0.01091478	0.759932	0.006459624	-0.1705165	0.6506827	-0.2083281
4400543	0.01090208	0.759932	0.006449699	-0.1705149	0.6506771	-0.2083295
4400554	0.0108974	0.759932	0.00645417	-0.1705155	0.6506793	-0.2083289
4400566	0.01087279	0.759932	0.006468609	-0.170515	0.6506776	-0.2083293
4400577	0.01087422	0.759932	0.006474525	-0.170513	0.6506708	-0.208331
4400588	0.01086809	0.759932	0.006486073	-0.1705075	0.6506519	-0.2083355
4400599	0.01088122	0.759932	0.006492749	-0.1704986	0.6506216	-0.2083428
4400610	0.01087128	0.759932	0.006501675	-0.1704921	0.6505996	-0.2083481
4400621	0.01085879	0.759932	0.006512955	-0.1704855	0.650577	-0.2083535
4400633	0.01086384	0.759932	0.00652492	-0.170477	0.6505482	-0.2083604
4400643	0.01084173	0.759932	0.006538942	-0.1704767	0.6505472	-0.2083607
4400654	0.01083376	0.759932	0.006556436	-0.1704763	0.6505456	-0.208361
4400665	0.01082211	0.759932	0.006570607	-0.1704758	0.6505439	-0.2083614
4400685	0.01081786	0.759932	0.006584644	-0.1704724	0.6505323	-0.2083642
4400698	0.01082081	0.759932	0.006603122	-0.1704656	0.6505092	-0.2083698
4400711	0.01082656	0.759932	0.006626844	-0.1704625	0.6504987	-0.2083723
4400721	0.01082418	0.759932	0.006644636	-0.1704596	0.6504886	-0.2083747
4400733	0.01084118	0.759932	0.006653979	-0.1704552	0.6504738	-0.2083783
4400744	0.01083916	0.759932	0.006663218	-0.1704518	0.6504622	-0.2083811
4400754	0.01084503	0.759932	0.006675556	-0.1704482	0.65045	-0.208384
4400765	0.01085103	0.759932	0.006684065	-0.1704477	0.6504483	-0.2083844
4400777	0.01084252	0.759932	0.006693408	-0.1704464	0.6504439	-0.2083855
4400787	0.01083733	0.759932	0.006696507	-0.1704467	0.6504448	-0.2083852
4400799	0.01082631	0.759932	0.006706014	-0.1704437	0.6504344	-0.2083877
4400810	0.01079669	0.759932	0.006712884	-0.170443	0.6504321	-0.2083883
4400821	0.01077698	0.759932	0.006704003	-0.1704434	0.6504337	-0.2083879
4400841	0.01076383	0.759932	0.00670214	-0.1704414	0.6504266	-0.2083896
4400854	0.01075992	0.759932	0.006726414	-0.1704406	0.6504239	-0.2083903
4400865	0.01075535	0.759932	0.006735027	-0.1704428	0.6504315	-0.2083884
4400877	0.01073942	0.759932	0.006732568	-0.1704411	0.6504256	-0.2083898
4400887	0.01072285	0.759932	0.006723911	-0.1704423	0.6504298	-0.2083888
4400899	0.01071705	0.759932	0.006735027	-0.1704397	0.650421	-0.2083909
4400910	0.01069579	0.759932	0.006744519	-0.1704378	0.6504145	-0.2083925
4400921	0.0106872	0.759932	0.006743714	-0.1704351	0.6504051	-0.2083948
4400933	0.01067849	0.759932	0.006746396	-0.17043	0.6503878	-0.2083989
4400943	0.0106732	0.759932	0.006747901	-0.1704281	0.6503813	-0.2084005
4400954	0.01067551	0.759932	0.006745696	-0.1704256	0.6503728	-0.2084025
4400965	0.01068053	0.759932	0.00674589	-0.1704224	0.6503621	-0.2084051
4400977	0.01068815	0.759932	0.006758437	-0.1704219	0.6503603	-0.2084055
4400996	0.01069734	0.759932	0.006764621	-0.1704191	0.6503507	-0.2084078
4401010	0.01069568	0.759932	0.006749779	-0.1704165	0.6503417	-0.2084099
4401021	0.01069884	0.759932	0.006744146	-0.1704149	0.6503363	-0.2084113
4401033	0.01069154	0.759932	0.006743893	-0.1704143	0.6503345	-0.2084117
4401044	0.01069521	0.759932	0.006743133	-0.1704141	0.6503335	-0.2084119
4401054	0.01071238	0.759932	0.006751508	-0.1704077	0.6503119	-0.2084171
4401065	0.01071544	0.759932	0.00675863	-0.1704064	0.6503073	-0.2084183
4401077	0.01073172	0.759932	0.006758824	-0.1704047	0.6503015	-0.2084196
4401087	0.01074349	0.759932	0.006760344	-0.1704003	0.6502866	-0.2084232
4401099	0.01075197	0.759932	0.00676547	-0.1703966	0.650274	-0.2084262
4401110	0.01076695	0.759932	0.006782129	-0.1703964	0.6502733	-0.2084264
4401121	0.01077912	0.759932	0.006790221	-0.1703956	0.6502706	-0.208427
4401133	0.01079432	0.759932	0.006783113	-0.1703944	0.6502664	-0.208428
4401153	0.01080253	0.759932	0.006775245	-0.170393	0.6502617	-0.2084292
4401165	0.01082928	0.759932	0.006759718	-0.1703866	0.6502399	-0.2084344
4401177	0.01084003	0.759932	0.006756037	-0.1703842	0.6502317	-0.2084363
4401187	0.01083941	0.759932	0.006758675	-0.1703825	0.650226	-0.2084378
4401199	0.01082504	0.759932	0.006766006	-0.1703821	0.6502246	-0.2084381
4401210	0.01081958	0.759932	0.006775066	-0.1703784	0.6502119	-0.2084411
4401221	0.01081218	0.759932	0.006780729	-0.1703756	0.6502024	-0.2084434
4401232	0.01080005	0.759932	0.006782249	-0.1703758	0.6502031	-0.2084432
4401243	0.01079465	0.759932	0.006780967	-0.1703756	0.6502025	-0.2084434
4401254	0.01078514	0.759932	0.006779611	-0.1703758	0.6502032	-0.2084432
4401265	0.0107868	0.759932	0.006778717	-0.1703737	0.6501961	-0.2084449
4401277	0.01079068	0.759932	0.006779864	-0.1703708	0.6501859	-0.2084473
4401287	0.01079794	0.759932	0.006779507	-0.1703691	0.6501802	-0.2084487
4401307	0.01079547	0.759932	0.006781682	-0.1703688	0.6501793	-0.2084489
4401321	0.01078892	0.759932	0.006793469	-0.1703685	0.6501784	-0.2084492
4401333	0.01078331	0.759932	0.006806597	-0.1703655	0.6501681	-0.2084516
4401344	0.01077801	0.759932	0.006815612	-0.1703645	0.6501645	-0.2084525
4401355	0.01077532	0.759932	0.006832004	-0.1703629	0.6501594	-0.2084537
4401365	0.01078364	0.759932	0.006847516	-0.1703598	0.6501488	-0.2084562
4401378	0.01078179	0.759932	0.006843492	-0.1703593	0.6501471	-0.2084566
4401387	0.01078437	0.759932	0.006835192	-0.1703574	0.6501405	-0.2084582
4401399	0.01079595	0.759932	0.006828919	-0.1703533	0.6501265	-0.2084616
4401410	0.01080077	0.759932	0.006822467	-0.1703521	0.6501224	-0.2084626
4401421	0.01079825	0.759932	0.006821826	-0.1703525	0.6501237	-0.2084622
4401432	0.01079224	0.759932	0.006824449	-0.1703535	0.6501269	-0.2084615
4401444	0.01078846	0.759932	0.006827354	-0.1703533	0.6501266	-0.2084616
4401463	0.0107867	0.759932	0.006845057	-0.1703532	0.650126	-0.2084617
4401477	0.0107921	0.759932	0.006855339	-0.1703538	0.6501282	-0.2084612
4401488	0.01080547	0.759932	0.006857201	-0.1703503	0.6501163	-0.208464
4401499	0.01081129	0.759932	0.006857947	-0.1703513	0.6501197	-0.2084632
4401511	0.01082513	0.759932	0.006856203	-0.1703468	0.6501043	-0.2084669
4401521	0.0108402	0.759932	0.006851107	-0.1703407	0.6500835	-0.2084719
4401532	0.01092307	0.759932	0.00684914	-0.1702965	0.649933	-0.2085079
4401544	0.01089675	0.759932	0.006849125	-0.1703077	0.6499711	-0.2084988
4401554	0.01092055	0.759932	0.006862	-0.1702933	0.6499221	-0.2085106
4401565	0.01091976	0.759932	0.006872594	-0.1702914	0.6499156	-0.2085121
4401577	0.0109152	0.759932	0.0068793	-0.1702923	0.6499187	-0.2085114
4401587	0.01091773	0.759932	0.00687331	-0.1702915	0.6499158	-0.2085121
4401598	0.01091667	0.759932	0.006861657	-0.1702938	0.6499238	-0.2085101
4401618	0.01091797	0.759932	0.006868273	-0.1702941	0.6499246	-0.20851
4401632	0.01091569	0.759932	0.006857663	-0.170294	0.6499243	-0.2085101
4401644	0.0109143	0.759932	0.006859034	-0.1702938	0.6499236	-0.2085102
4401655	0.01090884	0.759932	0.00686273	-0.1702943	0.6499252	-0.2085099
4401665	0.01090514	0.759932	0.00686568	-0.170294	0.6499244	-0.20851
4401677	0.01090031	0.759932	0.006864622	-0.1702927	0.6499197	-0.2085112
4401687	0.01089743	0.759932	0.006855905	-0.1702864	0.6498986	-0.2085162
4401699	0.01089513	0.759932	0.006850019	-0.1702832	0.6498877	-0.2085188
4401710	0.01088782	0.759932	0.006842047	-0.1702826	0.6498854	-0.2085194
4401721	0.01089097	0.759932	0.006840646	-0.1702793	0.6498741	-0.2085221
4401732	0.01089092	0.759932	0.006838381	-0.1702789	0.6498729	-0.2085224
4401743	0.01088789	0.759932	0.006837517	-0.1702805	0.6498784	-0.208521
4401754	0.01089241	0.759932	0.00683935	-0.1702794	0.6498744	-0.208522
4401774	0.01090175	0.759932	0.006839544	-0.1702789	0.6498729	-0.2085223
4401787	0.01091034	0.759932	0.006848603	-0.1702863	0.6498981	-0.2085163
4401799	0.01091594	0.759932	0.006849766	-0.170289	0.6499071	-0.2085142
4401811	0.01092386	0.759932	0.006849423	-0.1702908	0.6499135	-0.2085126
4401822	0.01093421	0.759932	0.0068506	-0.1702898	0.64991	-0.2085135
4401833	0.01094407	0.759932	0.006847948	-0.1702886	0.6499058	-0.2085145
4401844	0.01094893	0.759932	0.006845415	-0.1702858	0.6498964	-0.2085167
4401854	0.01096024	0.759932	0.006843969	-0.1702823	0.6498846	-0.2085196
4401865	0.01097465	0.759932	0.006845579	-0.1702793	0.6498742	-0.208522
4401878	0.01098049	0.759932	0.006845444	-0.1702794	0.6498746	-0.2085219
4401887	0.01098671	0.759932	0.006844029	-0.1702797	0.6498757	-0.2085217
4401899	0.01099462	0.759932	0.006842703	-0.1702782	0.6498705	-0.2085229
4401910	0.01100935	0.759932	0.006843686	-0.1702769	0.6498662	-0.208524
4401930	0.01102739	0.759932	0.006847411	-0.1702752	0.6498603	-0.2085254
4401944	0.01105234	0.759932	0.00683561	-0.170273	0.6498526	-0.2085272
4401955	0.01106154	0.759932	0.006838351	-0.170269	0.6498392	-0.2085304
4401966	0.01105734	0.759932	0.006834045	-0.170272	0.6498495	-0.208528
4401977	0.01105526	0.759932	0.006826475	-0.1702729	0.6498524	-0.2085273
4401988	0.01105376	0.759932	0.006819233	-0.1702743	0.6498572	-0.2085261
4401999	0.01105797	0.759932	0.006818578	-0.170272	0.6498495	-0.208528
4402010	0.01105453	0.759932	0.006817296	-0.1702728	0.6498519	-0.2085274
4402021	0.01104954	0.759932	0.006817549	-0.1702735	0.6498544	-0.2085268
4402032	0.01103909	0.759932	0.006820828	-0.1702755	0.6498612	-0.2085252
4402044	0.01103972	0.759932	0.006821588	-0.1702707	0.6498451	-0.208529
4402054	0.01104143	0.759932	0.006816208	-0.1702642	0.6498227	-0.2085344
4402065	0.01104403	0.759932	0.006809279	-0.1702591	0.6498052	-0.2085385
4402086	0.01104242	0.759932	0.006801814	-0.1702537	0.6497869	-0.208543
4402098	0.01102271	0.759932	0.00681971	-0.1702508	0.6497771	-0.2085453
4402111	0.01101738	0.759932	0.006835505	-0.1702466	0.6497628	-0.2085488
4402121	0.01101576	0.759932	0.006841242	-0.1702449	0.6497571	-0.2085501
4402133	0.01101614	0.759932	0.006839797	-0.1702403	0.6497411	-0.2085539
4402144	0.01103305	0.759932	0.006842792	-0.1702358	0.6497258	-0.2085576
4402155	0.01107026	0.759932	0.006855398	-0.1702279	0.6496989	-0.2085641
4402165	0.01110044	0.759932	0.006880119	-0.1702223	0.6496798	-0.2085686
4402177	0.01112485	0.759932	0.006901696	-0.1702161	0.6496589	-0.2085736
4402187	0.01114502	0.759932	0.006912604	-0.1702115	0.6496431	-0.2085774
4402199	0.01115625	0.759932	0.006910279	-0.1702097	0.6496371	-0.2085788
4402210	0.01117011	0.759932	0.006895304	-0.1702064	0.6496257	-0.2085816
4402221	0.01118623	0.759932	0.006878689	-0.1702015	0.6496091	-0.2085855
4402241	0.01119975	0.759932	0.006865576	-0.1701963	0.6495914	-0.2085898
4402254	0.01120103	0.759932	0.006850138	-0.1701962	0.649591	-0.2085899
4402266	0.01120056	0.759932	0.006845549	-0.1701944	0.6495849	-0.2085913
4402278	0.01119477	0.759932	0.006835252	-0.1701963	0.6495914	-0.2085898
4402288	0.01119237	0.759932	0.006824404	-0.1701937	0.6495826	-0.2085919
4402300	0.01119756	0.759932	0.006814703	-0.1701918	0.6495759	-0.2085935
4402310	0.01119831	0.759932	0.006802142	-0.1701933	0.6495813	-0.2085922
4402321	0.01120069	0.759932	0.006798521	-0.1701913	0.6495745	-0.2085938
4402332	0.01120211	0.759932	0.006797403	-0.170191	0.6495731	-0.2085941
4402344	0.01119784	0.759932	0.006794944	-0.1701934	0.6495814	-0.2085921
4402354	0.01119668	0.759932	0.0067963	-0.170193	0.6495802	-0.2085925
4402365	0.01119247	0.759932	0.006795704	-0.17019	0.6495698	-0.2085949
4402377	0.01118375	0.759932	0.006799519	-0.1701882	0.6495638	-0.2085964
4402397	0.01117349	0.759932	0.006805271	-0.1701871	0.64956	-0.2085973
4402410	0.01115274	0.759932	0.006819159	-0.1701867	0.6495585	-0.2085976
4402421	0.01113255	0.759932	0.006823063	-0.170191	0.6495733	-0.2085941
4402432	0.01112733	0.759932	0.006833598	-0.1701926	0.6495787	-0.2085928
4402444	0.01113597	0.759932	0.006845683	-0.1701891	0.6495669	-0.2085956
4402454	0.01114791	0.759932	0.00685215	-0.1701878	0.6495625	-0.2085967
4402465	0.01115444	0.759932	0.006858483	-0.1701905	0.6495717	-0.2085945
4402477	0.01115722	0.759932	0.006864518	-0.1701947	0.649586	-0.2085911
4402488	0.01116593	0.759932	0.006864145	-0.1701963	0.6495911	-0.2085899
4402499	0.01116969	0.759932	0.00685972	-0.1701951	0.6495872	-0.2085908
4402510	0.01119047	0.759932	0.006855384	-0.1701914	0.6495745	-0.2085938
4402521	0.01120071	0.759932	0.006850347	-0.1701906	0.649572	-0.2085944
4402532	0.01121942	0.759932	0.006852597	-0.1701889	0.6495661	-0.2085958
4402552	0.0112359	0.759932	0.006858617	-0.1701884	0.6495644	-0.2085962
4402565	0.01124151	0.759932	0.006873459	-0.1701896	0.6495686	-0.2085953
4402577	0.01122769	0.759932	0.006877467	-0.1701915	0.6495751	-0.2085937
4402588	0.01121331	0.759932	0.00688614	-0.1701923	0.6495776	-0.2085931
4402599	0.01120349	0.759932	0.006893322	-0.1701919	0.6495762	-0.2085934
4402610	0.01119452	0.759932	0.006900981	-0.1701918	0.6495761	-0.2085934
4402621	0.01118451	0.759932	0.006905675	-0.170195	0.6495869	-0.2085909
4402633	0.01117691	0.759932	0.006913975	-0.170196	0.6495903	-0.2085901
4402643	0.01117348	0.759932	0.006920785	-0.1701964	0.6495918	-0.2085897
4402654	0.01116436	0.759932	0.00693123	-0.1701956	0.6495888	-0.2085904
4402665	0.01115437	0.759932	0.006936997	-0.1701963	0.6495914	-0.2085898
